system,report_date,section,kpi_text,status_name,status_symbol,source_file,primary_kpi
A1C,2025-11-04,,DB Load Profile,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,SAP HANA Database A1H,RED,🔴,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-04,,SAP HANA Stability and Alerts,YELLOW,🟡,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-04,,SAP HANA Database Configuration,YELLOW,🟡,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-04,,SAP HANA Resource Consumption,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-04,,SAP HANA Workload and Performance,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-04,,Size and Growth,YELLOW,🟡,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,Administration,RED,🔴,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,SAP HANA Database D1H,RED,🔴,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-04,,SAP HANA Stability and Alerts,YELLOW,🟡,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-04,,SAP HANA Database Configuration,YELLOW,🟡,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-04,,SAP HANA Resource Consumption,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-04,,SAP HANA Workload and Performance,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-04,,Size and Growth,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,Administration,RED,🔴,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,SAP HANA Database Q1H,YELLOW,🟡,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-04,,SAP HANA Stability and Alerts,YELLOW,🟡,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-04,,SAP HANA Database Configuration,YELLOW,🟡,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-04,,SAP HANA Resource Consumption,YELLOW,🟡,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-04,,SAP HANA Workload and Performance,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-04,,Size and Growth,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,Administration,YELLOW,🟡,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,SAP HANA Database S2H,YELLOW,🟡,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-04,,SAP HANA Stability and Alerts,YELLOW,🟡,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-04,,SAP HANA Database Configuration,YELLOW,🟡,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-04,,SAP HANA Resource Consumption,YELLOW,🟡,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-04,,SAP HANA Workload and Performance,YELLOW,🟡,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-04,,Size and Growth,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,Administration,YELLOW,🟡,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,Hardware Capacity,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,Hardware Capacity
A1C,2025-11-04,,SAP NetWeaver Gateway,YELLOW,🟡,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,SAP Netwear gateway
A1C,2025-11-04,,MetaData Cache Activation,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,Logging Configuration,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,Gateway Error Logs,YELLOW,🟡,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,SAP Netwear gateway
A1C,2025-11-04,,Important Periodic Jobs,YELLOW,🟡,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,Service Data Quality and Service Readiness,YELLOW,🟡,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,Service Data Quality and Service Readiness
A1C,2025-11-04,,Sending EarlyWatch Alert of A1C to SAP Backbone,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,Configuring A1C for SAP Note Assistant,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,Service Preparation of A1C,YELLOW,🟡,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,Security,RED,🔴,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,Security
A1C,2025-11-04,,HANA-A1H: System Recommendations (HANA),YELLOW,🟡,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-04,,HANA-A1H: Maintenance Status of current SAP HANA Database Revision*,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,Upgrade Planning
A1C,2025-11-04,,HANA-A1H: SAP HANA System Privilege DATA ADMIN,YELLOW,🟡,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-04,,HANA-A1H: SAP HANA Password Policy*,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-04,,HANA-A1H: SAP HANA Audit Trail*,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-04,,HANA-A1H: SAP HANA SQL Trace Level*,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-04,,HANA-A1H: SAP HANA Network Settings for Internal Services*,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-04,,HANA-A1H: SAP HANA Network Settings for System Replication Communication (listeninterface)*,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-04,,HANA-A1H: Activation Status and Validity of User SYSTEM,RED,🔴,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-04,,HANA-D1H: System Recommendations (HANA)*,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-04,,HANA-D1H: Maintenance Status of current SAP HANA Database Revision*,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,Upgrade Planning
A1C,2025-11-04,,HANA-D1H: SAP HANA System Privilege DATA ADMIN,YELLOW,🟡,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-04,,HANA-D1H: SAP HANA Password Policy*,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-04,,HANA-D1H: SAP HANA Audit Trail,YELLOW,🟡,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-04,,HANA-D1H: SAP HANA SQL Trace Level*,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-04,,HANA-D1H: SAP HANA Network Settings for Internal Services*,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-04,,HANA-Q1H: System Recommendations (HANA)*,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-04,,HANA-Q1H: Maintenance Status of current SAP HANA Database Revision*,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,Upgrade Planning
A1C,2025-11-04,,HANA-Q1H: SAP HANA System Privilege DATA ADMIN,YELLOW,🟡,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-04,,HANA-Q1H: SAP HANA Password Policy*,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-04,,HANA-Q1H: SAP HANA Audit Trail*,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-04,,HANA-Q1H: SAP HANA SQL Trace Level*,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-04,,HANA-Q1H: SAP HANA Network Settings for Internal Services*,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-04,,HANA-S2H: System Recommendations (HANA),YELLOW,🟡,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-04,,HANA-S2H: Maintenance Status of current SAP HANA Database Revision*,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,Upgrade Planning
A1C,2025-11-04,,HANA-S2H: SAP HANA System Privilege DATA ADMIN,YELLOW,🟡,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-04,,HANA-S2H: SAP HANA Password Policy*,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-04,,HANA-S2H: SAP HANA Audit Trail*,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-04,,HANA-S2H: SAP HANA SQL Trace Level*,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-04,,HANA-S2H: SAP HANA Network Settings for Internal Services*,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-04,,System Recommendations (ABAP),YELLOW,🟡,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,Age of Support Packages,YELLOW,🟡,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,Default Passwords of Standard Users,RED,🔴,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,Control of the Automatic Login User SAP*,YELLOW,🟡,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,Protection of Passwords in Database Connections*,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-04,,ABAP Password Policy,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,RFC Gateway Security*,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,Security
A1C,2025-11-04,,Message Server Security*,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,Security
A1C,2025-11-04,,"Critical authorizations, which allow to do anything",RED,🔴,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,Security
A1C,2025-11-04,,"Critical authorizations, which should not be used in production*",GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,Security
A1C,2025-11-04,,"Critical authorizations, which should only see very limited use in production",YELLOW,🟡,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,Security
A1C,2025-11-04,,Fiori Checks for A1C,YELLOW,🟡,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,UI Technologies checks
A1C,2025-11-04,,SAP Fiori Cache Buster Activation,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,UI Technologies checks
A1C,2025-11-04,,HTTP/2 Support,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,SAP Fiori Launchpad Performance - Home Page Mode,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,UI Technologies checks
A1C,2025-11-04,,SAP Fiori Launchpad - Spaces and Pages adoption,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,UI Technologies checks
A1C,2025-11-04,,Activated but unused ICF services in UI5 apps,YELLOW,🟡,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,UI Technologies checks
A1C,2025-11-04,,Active Users (>400 steps),GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,Fiori Users,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,UI Technologies checks
A1C,2025-11-04,,Avg. Availability per Week,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,Avg. Response Time in Dialog Task,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,Performance Overview A1C
A1C,2025-11-04,,Max. Dialog Steps per Hour,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,Avg. Response Time at Peak Dialog Hour,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,Performance Overview A1C
A1C,2025-11-04,,Avg. Response Time in RFC Task,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,Performance Overview A1C
A1C,2025-11-04,,Max. Number of RFCs per Hour,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,Avg. RFC Response Time at Peak Hour,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,Performance Overview A1C
A1C,2025-11-04,,Max. CPU Utilization on DB Server,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,Hardware Capacity
A1C,2025-11-04,,Max. CPU Utilization on Appl. Server,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,Hardware Capacity
A1C,2025-11-04,,Avg. DB Request Time in Dialog Task,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,Avg. DB Request Time for RFC,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,Avg. DB Request Time in Update Task,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,Database Space Management,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-04,,DB Growth Last Month,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,Configuration hints for optional service data are provided.The SAP S/4HANA system A1C is not fully prepared for delivery of futureremote services.,YELLOW,🟡,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-04,,Sending EarlyWatch Alert of A1C to SAP Backbone,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,Configuring A1C for SAP Note Assistant,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,Service Preparation of A1C,YELLOW,🟡,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,System A1C is prepared forSAP Support Backbone updatesending EWA data on HTTPS through SAP S/4HANA 2023 A1C,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-04,,Solution Manager 7.2 SMP,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,SAP-SUPPORT_PORTAL HTTPS -> SAP,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,A digitally signed SAP Note was manually uploaded last time on  15.03.2025,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,Service Preparation Check (RTCCTOOL),YELLOW,🟡,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,Service Data Control Center of A1C,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,Hardware Utilization Data,YELLOW,🟡,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,ST-A/PI 01W_731 Support Package 2,YELLOW,🟡,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,ST-PI 740 Support Package 32,YELLOW,🟡,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,Addon ST-A/PI 01W_731,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,Proc. after addon impl.,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,Switch on digital content verification,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,Allow Online data collectors,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,Addon ST-PI 740,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,Collectors and TCOLL,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,EWAlert setup,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,SAP note 3482369 for DVM,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,We have listed recommendations concerning the current  software configuration on your system.,YELLOW,🟡,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,Software Configuration for A1C
A1C,2025-11-04,,SAP S/4HANA 2023,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-04,,Mainstream / Extended maintenance offered by SAP is available for the next 18 months or longer.,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,Upgrade Planning
A1C,2025-11-04,,Mainstream / Extended maintenance offered by SAP will end in 6 to 18 months.,YELLOW,🟡,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,Upgrade Planning
A1C,2025-11-04,,Mainstream / Extended maintenance offered by SAP has expired or will expire in the next 6 months.,RED,🔴,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,Upgrade Planning
A1C,2025-11-04,,SAP Fiori FES 2023 for S/4HANA,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-04,,1.120.27,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,Maintenance Status of current SAP HANA Database Revision,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,Upgrade Planning
A1C,2025-11-04,,Maintenance Status of current SAP HANA Database Revision,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,Upgrade Planning
A1C,2025-11-04,,Maintenance Status of current SAP HANA Database Revision,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,Upgrade Planning
A1C,2025-11-04,,Maintenance Status of current SAP HANA Database Revision,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,Upgrade Planning
A1C,2025-11-04,,Age of Support Packages,YELLOW,🟡,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,SAP HANA Database 2.0,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-04,,SUSE Linux Enterprise Server 15 (x86_64),GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,2.00.078.000,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,2.00.087.000,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,2.00.087.000,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,2.00.087.000,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,2  Instances,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,heia1caas09z3_A1C_09,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,heia1cpas06z1_A1C_06,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,We have checked your system for potential CPU or memory bottlenecks and                                                           found that the hardware of your servers is sufficient for the current workload.,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,Hardware Capacity
A1C,2025-11-04,,heia1cpas06z1,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,heia1caas09z3,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,heia1caas09z3,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,Check SAP Monitoring: No Data. Refer to SAP Note 2191498.,YELLOW,🟡,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,The number of work processes creating database load in parallel is not significantly high.,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,SAP HANA Database A1H
A1C,2025-11-04,,The performance of your system was analyzed with respect to the average                                                           response times and total workload. We did not detect any major problems that could affect the performance of your system.,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,Performance Overview A1C
A1C,2025-11-04,,119.824,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,405.640,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,The daily operation of your system was analyzed. We detected some problems that may impair system operation and stability.,YELLOW,🟡,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,Availability based on Collector Protocols,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,Program Errors (ABAP Dumps),YELLOW,🟡,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,Update Errors,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,Table Reorganization,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,Critical Number Ranges,GREEN,🟢,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,
A1C,2025-11-04,,Critical security issues were found in your system.See the information in the following sections.,RED,🔴,EWA_A1C~ABAP_20251104_Very Critical (Red).htm,Security
